NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,mol_id,smiles,confidence
0.0,,0.0,,,0.0,,1.0,0.0,,1.0,1.0,TOX21772,O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(Oc2ncc(C(F)(F)F)cc2Cl)c(Cl)c1,1.0
0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,1.0,,TOX21778,CC(C)OC(=O)C(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,1.0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24247,OC[C@H](O)[C@@H](O)[C@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)CO,0.13910232721442384
0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27027,CC(C)CC(C)CC(C)CC(C)COC(=O)c1ccccc1C(=O)OCC(C)CC(C)CC(C)CC(C)C,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1477,F[B-](F)(F)F,0.08710409673541121
,,,,,,,0.0,,0.0,,,TOX1096,c1ccc2sc(SN3CCOCC3)nc2c1,1.0
0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,TOX2833,CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX26062,C=C(Nc1ccc(OCC)cc1)Nc1ccc(OCC)cc1,0.39383770940600926
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX2835,C[N+]12CCC(CC1)C(OC(=O)C(O)(c1ccccc1)c1ccccc1)C2,1.0
0.0,0.0,1.0,0.0,,0.0,0.0,1.0,0.0,1.0,1.0,,TOX2837,Oc1c(I)cc(Cl)c2cccnc12,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX2839,CC(C)/N=c1/cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1,1.0
0.0,,,,,0.0,0.0,,0.0,1.0,1.0,1.0,TOX21985,O=C(Nc1cccc(C(F)(F)F)c1)c1cc(Br)cc(Br)c1O,1.0
0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX9707,O=S(=O)(Cl)Cl,0.1533723009294832
0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,TOX1289,C=C(Cl)CSC(=S)N(CC)CC,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1288,OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,0.08152279574604594
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX9703,O=S(=O)([O-])[S-],1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX6060,CC(=O)NS(=O)(=O)c1ccc(N)cc1,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1286,c1ccc(C2CO2)cc1,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,TOX6068,Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1284,C=Cc1ccccc1,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,TOX5670,Cc1cc(=O)oc2cc(O)ccc12,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5671,C=CC(C)=O,1.0
0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX2958,CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1,1.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,0.0,,TOX2959,CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)[O-],0.11717967273342374
0.0,0.0,1.0,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,TOX25899,CCCCCCOc1ccccc1C(N)=O,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,0.0,TOX25898,CC(=O)Nc1ccc(S(=O)(=O)Nc2ccc([N+](=O)[O-])cc2)cc1,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX25897,O=C1C(O)=C(O)C(=O)C(O)=C1O,1.0
0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX25891,CC(N)CCCC(C)(C)O,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX2480,CCc1cccc(O)c1,1.0
0.0,,0.0,,1.0,,0.0,,0.0,,1.0,0.0,TOX16684,O=C(c1ccccc1)c1ccc(O)cc1,1.0
0.0,0.0,,,1.0,,,1.0,0.0,1.0,1.0,,TOX2485,Oc1ccc(C(=C(Cl)Cl)c2ccc(O)cc2)cc1,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX2489,O=C(O)/C=C/c1ccccc1,1.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX20554,O=C(NCCN1CCOCC1)c1ccc(Cl)cc1,0.043947824058536915
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX25492,CCc1cccc(CC)c1NC(=O)CN(CC(=O)O)CC(=O)O,1.0
0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX26240,COc1ccc(C(=O)CCC(=O)O)c2ccccc12,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX28913,O=C(OCCO)c1ccccc1O,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX28912,O=C([O-])CC(S[Au])C(=O)[O-],1.0
0.0,0.0,1.0,0.0,1.0,1.0,0.0,,0.0,,,0.0,TOX28910,O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX28918,CSCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CCNC(=O)OC(C)(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,0.4142560261018
,,,,,,,,,0.0,,,TOX26244,O=C1c2ccccc2C(=O)C1c1ccc(Br)cc1,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX2659,CN1[C@H]2CC[C@@H]1C[C@H](OC(c1ccccc1)c1ccccc1)C2,1.0
0.0,0.0,0.0,1.0,,0.0,0.0,,0.0,,1.0,0.0,TOX25091,CC(C)(C)c1ccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)cc1,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX25090,OC(CCN1CCCCC1)(c1ccccc1)c1ccccc1,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX25093,O=C(O)CCc1nc2ccccc2[nH]1,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX1482,CC(C)=O,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX3533,NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1,0.021790535746271884
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4504,Nc1cccc2c(O)nnc(O)c12,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX1751,OCC(F)(F)F,0.22266898499398424
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1022,CC(=O)CN(CC(C)=O)N=O,0.03888142157527218
,0.0,1.0,,1.0,0.0,,,1.0,,,,TOX4501,Cc1ccc2nc(-c3ccc(N)cc3)sc2c1S(=O)(=O)O,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1752,CC(=O)C(C)(C)C,1.0
0.0,,0.0,1.0,,0.0,,,0.0,1.0,1.0,,TOX21851,CN(C)S(=O)(=O)N(SC(F)(Cl)Cl)c1ccccc1,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1759,CC(C)CO,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX4508,Nc1nccs1,1.0
0.0,,1.0,,,0.0,,,0.0,1.0,1.0,,TOX2220,Oc1cc(Cl)c(Cl)c(Cl)c1Cl,1.0
,,,,,,,0.0,,0.0,,,TOX22002,Nc1ccc(C(=O)OCC(O)CO)cc1,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,TOX28811,COc1cc(C[C@H](C)N)c(OC)cc1C,1.0
0.0,,0.0,,,0.0,,1.0,,,1.0,,TOX15708,Cc1cc(OCCOCC[N+](C)(C)Cc2ccccc2)ccc1C(C)(C)CC(C)(C)C,1.0
0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,TOX21178,[N-]=[N+]=C1C=Cc2c(cccc2S(=O)(=O)[O-])C1=O,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24414,Nc1cc(C(=O)O)ccc1Cl,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX3286,COc1ccccc1OCC(O)COC(N)=O,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX3281,CC(=O)N=c1sc(S(N)(=O)=O)nn1C,1.0
0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX3280,CCC1(CC)C(=O)NC(=O)N(C)C1=O,0.1689237545223644
0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX12309,CCCCOCCOC(=O)COc1ccc(Cl)cc1Cl,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX122,COP(=S)(OC)SCn1nnc2ccccc2c1=O,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX123,c1ccc(N=Nc2ccccc2)cc1,1.0
0.0,,0.0,,,,,1.0,,,,,TOX120,CC1=C(C(=O)OC(C)C)C(c2cccc([N+](=O)[O-])c2)C(C(=O)OC2CN(C(c3ccccc3)c3ccccc3)C2)=C(N)N1,0.04989045971246376
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX121,[N-]=[N+]=[N-],0.18572292019770006
0.0,,0.0,,,0.0,,,,1.0,1.0,,TOX21188,C/C(=C\c1ccccc1)[N+](=O)[O-],1.0
0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24354,CCCCN(CCO)CCO,0.06603781333417223
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX21185,N#CCc1ccc(Cl)cc1Cl,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX24353,CCOC(=O)Cc1ccccc1,1.0
0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,,TOX21547,Cc1cc(O)c(C(C)C)cc1Cl,1.0
0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX21545,O=c1[nH]c2ccc(Cl)cc2o1,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX28671,CC1CC(=O)NN=C1c1ccc(NCC(C)(C)NCC(O)COc2cc(Cl)ccc2C#N)cc1,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX21541,CC(C)CCC(=O)CCC(C)C,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5873,O=C(O)COc1ccccc1,1.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX29392,c1ccc2nccnc2c1,1.0
0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,TOX29393,O=C1CCN(c2ccccc2)N1,0.021064565103149958
0.0,,1.0,0.0,,,,1.0,0.0,0.0,1.0,1.0,TOX29390,CC(C)=CCC1=C(O)C(=O)c2ccccc2C1=O,1.0
,0.0,,,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,TOX29391,O=C1c2ccccc2Cc2ccccc21,1.0
1.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX25699,C#CCOc1ccc2c(C)cc(=O)oc2c1,0.05049949875585694
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX26891,Cc1cc(C)c(NC(=O)CN(CC(=O)O)CC(=O)O)c(C)c1Br,1.0
0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX17750,CC/C=C\CCOC(=O)c1ccccc1O,1.0
,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX6837,CC(=O)OCC(C)C,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX6830,CC(C)(O)CCC(C)(C)O,1.0
0.0,,1.0,,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,TOX3201,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1,1.0
0.0,0.0,1.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX3200,Cc1c(OCC(F)(F)F)ccnc1CS(=O)c1nc2ccccc2[nH]1,1.0
0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX26706,NC(=O)N[C@@H](CCC(=O)O)C(=O)O,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX26256,CC(=O)Nc1ccc(OC(C)=O)cc1,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX26709,CC1CCCCN1CCCOC(=O)c1ccccc1,1.0
0.0,0.0,1.0,,1.0,,0.0,,1.0,,,0.0,TOX26254,O=C1C(=Cc2cccs2)CCCC1=Cc1cccs1,0.08083281878997975
0.0,0.0,1.0,1.0,1.0,0.0,0.0,,1.0,,1.0,0.0,TOX26255,C(=Cc1ccncc1)c1ccccc1,1.0
0.0,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,TOX26252,c1ccc2c(c1)Sc1ccccc1N2CCN1CCCC1,0.0006945354079766393
0.0,,1.0,,,0.0,0.0,,0.0,,1.0,0.0,TOX26253,CNC(=O)Oc1ccccc1C(=O)Nc1ccccc1,1.0
0.0,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,TOX26250,CCOC(=O)c1cc(-c2ccccc2)nc2ccc(C)cc12,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX26251,OCC1(CO)COC(C(Cl)(Cl)Cl)OC1,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX22014,ON=CC=NO,0.10017266166113134
0.0,,0.0,1.0,,0.0,,,0.0,0.0,,0.0,TOX22019,CC(Oc1ccc(Oc2ncc(C(F)(F)F)cc2Cl)cc1)C(=O)O,0.0662285234399795
0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,TOX27255,CC(C)c1cccc(C(C)C)c1NC(=O)[N-]S(=O)(=O)c1cc(C(C)(C)O)co1,1.0
0.0,0.0,1.0,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,TOX27254,CCOc1ccc2[nH]cc(C(=O)NCc3ccccc3)c(=O)c2n1,1.0
0.0,0.0,1.0,,,0.0,,,0.0,0.0,,0.0,TOX27257,c1ccc(C(O[C@@H]2CCCN(CCc3ccc4c(c3)OCO4)C2)c2ccccc2)cc1,1.0
0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,TOX27252,O=C(N[C@@H](Cc1ccccc1)[C@@H](O)C(=O)N1C[C@H](O)[C@H](O)C1)c1cc2cc(Cl)ccc2[nH]1,0.0011434411411452656
0.0,,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,TOX20705,O=C(O)c1cc(-c2ccccc2)nc2ccccc12,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX20702,Cc1ccc(Cl)cc1Cl,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX20703,CC(C)(C)c1ccc(C(=O)O)cc1,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX20700,CO[Si](OC)(OC)c1ccccc1,1.0
0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,TOX20701,CCOC(=O)CC(O)(CC(=O)OCC)C(=O)OCC,0.13123957487158622
0.0,0.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX4086,CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4087,CCOCCO,0.07762868762574898
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1411,O=P(OCCCl)(OCCCl)OCCCl,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX10428,O=Cc1ccc(CO)o1,1.0
,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,TOX10423,O=c1cc(-c2ccccc2)oc2ccc3ccccc3c12,1.0
,,0.0,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,TOX1562,N#CC(Cl)Cl,1.0
0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,TOX1563,Oc1cc(O)c(Cl)cc1Cl,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1561,NC(=O)C(Cl)Cl,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX1565,CC(Cl)C(C)Cl,1.0
0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24621,C[Si](C)(CCCN)O[Si](C)(C)CCCN,0.2515619596851932
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24620,COC(=O)c1ccc(C(=O)OC)c(C(=O)OC)c1,1.0
0.0,0.0,0.0,,0.0,,0.0,1.0,0.0,,0.0,0.0,TOX24623,C=CC(=O)OCCCCO,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24625,O=CN(CCO)CCO,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24627,On1nnc2ccccc21,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX28708,O=C(COCCOCCOCC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I)Nc1c(I)cc(I)c(C(=O)O)c1I,1.0
0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,TOX28706,Cc1ccccc1C(=O)Nc1ccc(C(=O)N2CCCC(O)c3cc(Cl)ccc32)c(C)c1,0.004758147212890621
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX28707,C[N+]1(CC2COC(c3ccccc3)(c3ccccc3)O2)CCCCC1,0.1390843783655283
0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,TOX28704,O=C(CCCCCCCCC#CI)Oc1ccccc1,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX28705,O=P(O)(O)C(O)(Cc1cnc2ccccn12)P(=O)(O)O,0.05795883665232497
0.0,0.0,1.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX28702,O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccc2c(c1)NCCCC2,0.16350720437931132
0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX28701,Cc1cccc(C)c1N(CCCc1cccnc1)C(=O)C(C)N,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX27823,[2H]C([2H])([2H])[C@H](N)Cc1ccccc1.[2H]C([2H])([2H])[C@H](N)Cc1ccccc1,1.0
0.0,1.0,0.0,0.0,,1.0,,1.0,0.0,0.0,1.0,1.0,TOX27821,CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1,0.0424303483830528
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27826,C#CCN[C@@H]1CCc2ccccc21,0.12959761612227289
0.0,0.0,,,,0.0,0.0,,1.0,0.0,,0.0,TOX27824,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,0.03345044898187509
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX27828,O=C(OCCN1CCCCC1)C(O)(c1ccccc1)c1ccccc1,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX6238,CN(C)C,0.029133010610510757
0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,1.0,,0.0,TOX6232,CCCC(=O)c1cc(O)c(O)cc1O,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,TOX6231,Oc1cccc2cc3cccc(O)c3c(O)c12,1.0
0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,TOX9910,CC=C(Cl)Cl,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX6235,O=C(O)c1ccc2c(c1)C(=O)OC2=O,1.0
,,,,,,,0.0,,0.0,,,TOX3140,CC(C)Cc1ccc(C(C)C(=O)OCc2ccccn2)cc1,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27,C=CC(N)=O,1.0
,0.0,,,,0.0,0.0,,0.0,0.0,,0.0,TOX24,C=CC(OCC)OCC,1.0
0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX22,O=C(O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX20,CC(=O)Nc1ccc(CC(=O)O)cc1,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX21,CC(=O)N[C@@H](CS)C(=O)O,1.0
0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX710,c1ccc(NNc2ccccc2)cc1,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX713,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,1.0
0.0,0.0,,,1.0,1.0,,1.0,1.0,0.0,1.0,1.0,TOX717,Oc1ccc(OCc2ccccc2)cc1,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,TOX716,Oc1ccc(O)cc1,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1461,[Zn+2],1.0
,,,,,,,,,0.0,,,TOX5264,CCOCCOC(=O)C=Cc1ccc(OC)cc1,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TOX12113,CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1,0.00983743259938342
0.0,,0.0,,0.0,0.0,,,0.0,0.0,1.0,0.0,TOX3368,O=C(O)c1cccnc1Nc1cccc(C(F)(F)F)c1,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX12442,O=[N+]([O-])/N=C1\NCCN1Cc1ccc(Cl)nc1,0.0367716538140448
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX25280,OC(c1ccccc1)(c1ccccc1)C1CCNCC1,0.08140986008151727
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX25281,O=C(O)CCC(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,1.0
0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,TOX24752,C=CCOC(=O)/C=C\C(=O)OCC=C,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX25287,Nc1ccc(S(=O)(=O)NC(=O)c2ccccc2)cc1,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX6640,CC(C)c1cccc(C(C)C)c1,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX6641,O=C(Cl)c1cccc(C(=O)Cl)c1,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX6647,O=C(O)c1ccc(O)cc1,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX6645,Cc1ccc(C(C)C)cc1,1.0
,,,,,,,1.0,,1.0,,,TOX26675,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,1.0
0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,TOX2932,O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O,1.0
0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24759,C[SiH](C)O[Si](C)(C)O[Si](C)(C)O[SiH](C)C,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX829,COC(C(=O)O)c1ccccc1,1.0
