ID	Split	Source
mol_3931	train	sampled
mol_3932	train	sampled
mol_3933	test	sampled
mol_3934	train	sampled
mol_3935	val	assigned
mol_3936	val	sampled
mol_3937	test	assigned
mol_3938	test	assigned
mol_3939	train	assigned
mol_3940	train	assigned
mol_3941	test	assigned
mol_3942	train	sampled
mol_3943	train	assigned
mol_3944	train	assigned
mol_3945	train	assigned
mol_3946	train	sampled
mol_3947	train	sampled
mol_3948	train	assigned
mol_3949	train	assigned
mol_3950	train	assigned
mol_3951	val	sampled
mol_3952	train	assigned
mol_3953	val	assigned
mol_3954	val	sampled
mol_3955	val	sampled
mol_3956	train	sampled
mol_3957	train	assigned
mol_3958	train	assigned
mol_3959	val	assigned
mol_3960	val	assigned
mol_3961	val	sampled
mol_3962	train	assigned
mol_3963	train	assigned
mol_3964	train	sampled
mol_3965	train	assigned
mol_3966	train	sampled
mol_3967	test	assigned
mol_3968	test	sampled
mol_3969	val	assigned
mol_3970	train	assigned
mol_3971	train	assigned
mol_3972	train	assigned
mol_3973	train	sampled
mol_3974	val	assigned
mol_3975	train	sampled
mol_3976	train	assigned
mol_3977	train	assigned
mol_3978	train	assigned
mol_3979	train	assigned
mol_3980	train	sampled
mol_3981	test	assigned
mol_3982	train	sampled
mol_3983	train	assigned
mol_3984	train	sampled
mol_3985	train	sampled
mol_3986	train	assigned
mol_3987	val	assigned
mol_3988	val	assigned
mol_3989	train	sampled
mol_3990	train	assigned
mol_3991	train	assigned
mol_3992	train	assigned
mol_3993	train	assigned
mol_3994	train	assigned
mol_3995	train	sampled
mol_3996	train	sampled
mol_3997	val	sampled
mol_3998	val	assigned
mol_3999	test	assigned
mol_4000	test	assigned
mol_4001	train	sampled
mol_4002	train	sampled
mol_4003	train	sampled
mol_4004	train	assigned
mol_4005	train	assigned
mol_4006	train	assigned
mol_4007	train	assigned
mol_4008	train	assigned
mol_4009	train	assigned
mol_4010	train	assigned
mol_4011	train	assigned
mol_4012	train	assigned
mol_4013	train	assigned
mol_4014	train	assigned
mol_4015	val	sampled
mol_4016	val	assigned
mol_4017	train	sampled
mol_4018	val	assigned
mol_4019	test	sampled
mol_4020	train	assigned
mol_4021	train	assigned
mol_4022	test	assigned
mol_4023	val	assigned
mol_4024	train	sampled
mol_4025	train	assigned
mol_4026	train	assigned
mol_4027	train	assigned
mol_4028	train	sampled
mol_4029	test	assigned
mol_4030	train	assigned
mol_4031	train	sampled
mol_4032	train	sampled
mol_4033	train	assigned
mol_4034	train	sampled
mol_4035	train	assigned
mol_4036	test	assigned
mol_4037	val	assigned
mol_4038	train	sampled
mol_4039	train	assigned
mol_4040	test	assigned
mol_4041	train	assigned
mol_4042	test	assigned
mol_4043	val	assigned
mol_4044	test	assigned
mol_4045	train	assigned
mol_4046	val	sampled
mol_4047	val	assigned
mol_4048	train	assigned
mol_4049	test	assigned
mol_4050	val	sampled
mol_4051	train	assigned
mol_4052	val	assigned
mol_4053	val	assigned
mol_4054	train	assigned
mol_4055	val	sampled
mol_4056	val	assigned
mol_4057	val	assigned
mol_4058	train	assigned
mol_4059	val	assigned
mol_4060	train	sampled
mol_4061	val	assigned
mol_4062	test	assigned
mol_4063	train	sampled
mol_4064	train	assigned
mol_4065	train	assigned
mol_4066	train	assigned
mol_4067	val	assigned
mol_4068	val	assigned
mol_4069	val	assigned
mol_4070	train	assigned
mol_4071	train	sampled
mol_4072	train	assigned
mol_4073	val	assigned
mol_4074	train	assigned
mol_4075	train	assigned
mol_4076	train	sampled
mol_4077	train	sampled
mol_4078	val	assigned
mol_4079	train	assigned
mol_4080	train	sampled
mol_4081	train	assigned
mol_4082	train	assigned
mol_4083	train	assigned
mol_4084	train	assigned
mol_4085	train	sampled
mol_4086	train	sampled
mol_4087	train	assigned
mol_4088	train	assigned
mol_4089	train	assigned
mol_4090	train	assigned
mol_4091	train	assigned
mol_4092	train	assigned
mol_4093	train	assigned
mol_4094	train	assigned
mol_4095	train	assigned
mol_4096	train	assigned
mol_4097	val	assigned
mol_4098	train	sampled
mol_4099	train	sampled
mol_4100	train	sampled
mol_4101	train	sampled
mol_4102	val	assigned
mol_4103	val	assigned
mol_4104	train	assigned
mol_4105	train	assigned
mol_4106	test	assigned
mol_4107	train	assigned
mol_4108	train	assigned
mol_4109	train	assigned
mol_4110	train	assigned
mol_4111	train	assigned
mol_4112	test	sampled
mol_4113	val	sampled
mol_4114	train	assigned
mol_4115	train	assigned
mol_4116	train	assigned
mol_4117	train	assigned
mol_4118	train	assigned
mol_4119	train	assigned
mol_4120	train	assigned
mol_4121	train	sampled
mol_4122	train	sampled
mol_4123	val	assigned
mol_4124	train	assigned
mol_4125	train	sampled
mol_4126	train	assigned
mol_4127	train	assigned
mol_4128	test	assigned
mol_4129	train	sampled
mol_4130	test	assigned
mol_4131	test	assigned
mol_4132	train	assigned
mol_4133	train	assigned
mol_4134	train	assigned
mol_4135	val	assigned
mol_4136	train	assigned
mol_4137	train	assigned
mol_4138	val	assigned
mol_4139	train	sampled
mol_4140	train	assigned
mol_4141	train	assigned
mol_4142	train	assigned
mol_4143	train	assigned
mol_4144	train	assigned
mol_4145	val	assigned
mol_4146	train	assigned
mol_4147	val	sampled
mol_4148	train	sampled
mol_4149	val	assigned
mol_4150	train	assigned
mol_4151	val	assigned
mol_4152	train	assigned
mol_4153	train	assigned
mol_4154	train	assigned
mol_4155	train	assigned
mol_4156	train	assigned
mol_4157	train	sampled
mol_4158	train	assigned
mol_4159	val	assigned
mol_4160	train	sampled
mol_4161	train	sampled
mol_4162	train	sampled
mol_4163	val	assigned
mol_4164	val	assigned
mol_4165	train	assigned
mol_4166	train	sampled
mol_4167	val	assigned
mol_4168	train	assigned
mol_4169	train	sampled
mol_4170	val	assigned
mol_4171	train	assigned
mol_4172	train	assigned
mol_4173	train	sampled
mol_4174	train	assigned
mol_4175	test	assigned
mol_4176	train	sampled
mol_4177	test	assigned
mol_4178	train	assigned
mol_4179	train	assigned
mol_4180	train	assigned
mol_4181	test	assigned
mol_4182	train	assigned
mol_4183	train	assigned
mol_4184	train	assigned
mol_4185	val	assigned
mol_4186	train	assigned
mol_4187	train	assigned
mol_4188	train	assigned
mol_4189	train	sampled
mol_4190	train	sampled
mol_4191	val	assigned
mol_4192	val	sampled
mol_4193	val	assigned
mol_4194	train	sampled
mol_4195	train	sampled
mol_4196	val	sampled
mol_4197	train	assigned
mol_4198	val	sampled
mol_4199	val	assigned
mol_4200	val	assigned
mol_4201	test	assigned
mol_4202	val	assigned
mol_4203	test	assigned
mol_4204	train	assigned
mol_4205	val	assigned
mol_4206	train	assigned
mol_4207	val	sampled
mol_4208	val	assigned
mol_4209	train	assigned
mol_4210	train	sampled
mol_4211	train	assigned
mol_4212	train	assigned
mol_4213	train	assigned
mol_4214	train	assigned
mol_4215	val	sampled
mol_4216	train	assigned
mol_4217	train	assigned
mol_4218	train	assigned
mol_4219	train	assigned
mol_4220	train	assigned
mol_4221	train	assigned
mol_4222	train	sampled
mol_4223	train	assigned
mol_4224	train	sampled
mol_4225	train	assigned
mol_4226	train	assigned
mol_4227	train	assigned
mol_4228	train	assigned
mol_4229	val	sampled
mol_4230	test	sampled
mol_4231	train	assigned
mol_4232	train	assigned
mol_4233	train	sampled
mol_4234	train	assigned
mol_4235	train	assigned
mol_4236	train	assigned
mol_4237	val	sampled
mol_4238	val	assigned
mol_4239	train	assigned
mol_4240	val	assigned
mol_4241	train	sampled
mol_4242	train	assigned
mol_4243	train	assigned
mol_4244	train	assigned
mol_4245	train	assigned
mol_4246	train	sampled
mol_4247	train	sampled
mol_4248	train	assigned
mol_4249	val	assigned
mol_4250	train	sampled
mol_4251	train	assigned
mol_4252	train	sampled
mol_4253	train	sampled
mol_4254	train	sampled
mol_4255	train	assigned
mol_4256	val	assigned
mol_4257	val	sampled
mol_4258	train	sampled
mol_4259	val	assigned
mol_4260	train	assigned
mol_4261	val	assigned
mol_4262	train	assigned
mol_4263	test	assigned
mol_4264	test	sampled
mol_4265	train	assigned
mol_4266	train	assigned
mol_4267	train	assigned
mol_4268	train	assigned
mol_4269	test	assigned
mol_4270	train	sampled
mol_4271	test	sampled
mol_4272	val	assigned
mol_4273	test	sampled
mol_4274	test	assigned
mol_4275	train	sampled
mol_4276	test	assigned
mol_4277	train	assigned
mol_4278	train	assigned
mol_4279	train	sampled
mol_4280	train	sampled
mol_4281	train	assigned
mol_4282	train	assigned
mol_4283	train	assigned
mol_4284	train	assigned
mol_4285	train	assigned
mol_4286	train	assigned
mol_4287	train	assigned
mol_4288	train	assigned
mol_4289	train	assigned
mol_4290	val	sampled
mol_4291	train	assigned
mol_4292	train	sampled
mol_4293	test	assigned
mol_4294	train	sampled
mol_4295	train	assigned
mol_4296	train	sampled
mol_4297	train	assigned
mol_4298	train	assigned
mol_4299	train	assigned
mol_4300	val	assigned
mol_4301	val	sampled
mol_4302	val	sampled
mol_4303	train	assigned
mol_4304	val	sampled
mol_4305	train	assigned
mol_4306	val	sampled
mol_4307	val	assigned
mol_4308	train	assigned
mol_4309	train	assigned
mol_4310	val	assigned
mol_4311	train	assigned
mol_4312	train	assigned
mol_4313	val	assigned
mol_4314	val	assigned
mol_4315	train	assigned
mol_4316	train	assigned
mol_4317	train	sampled
mol_4318	train	assigned
mol_4319	train	sampled
mol_4320	train	sampled
mol_4321	train	assigned
mol_4322	train	assigned
mol_4323	train	sampled
mol_4324	train	assigned
mol_4325	test	assigned
mol_4326	train	sampled
mol_4327	test	assigned
mol_4328	train	sampled
mol_4329	train	assigned
mol_4330	train	assigned
mol_4331	train	sampled
mol_4332	val	sampled
mol_4333	val	sampled
mol_4334	train	assigned
mol_4335	train	assigned
mol_4336	train	sampled
mol_4337	val	assigned
mol_4338	val	assigned
mol_4339	train	sampled
mol_4340	val	sampled
mol_4341	train	assigned
mol_4342	train	sampled
mol_4343	train	sampled
mol_4344	train	assigned
mol_4345	train	assigned
mol_4346	train	assigned
mol_4347	train	sampled
mol_4348	train	assigned
mol_4349	test	assigned
mol_4350	val	assigned
mol_4351	train	assigned
mol_4352	train	assigned
mol_4353	train	sampled
mol_4354	train	assigned
mol_4355	train	sampled
mol_4356	val	assigned
mol_4357	val	assigned
mol_4358	train	assigned
mol_4359	train	sampled
mol_4360	test	assigned
mol_4361	train	assigned
mol_4362	test	assigned
mol_4363	train	assigned
mol_4364	test	assigned
mol_4365	train	assigned
mol_4366	train	assigned
mol_4367	train	sampled
mol_4368	train	assigned
mol_4369	train	assigned
mol_4370	val	sampled
mol_4371	test	assigned
mol_4372	train	sampled
mol_4373	train	assigned
mol_4374	test	sampled
mol_4375	val	assigned
mol_4376	train	assigned
mol_4377	train	assigned
mol_4378	train	assigned
mol_4379	test	sampled
mol_4380	train	assigned
mol_4381	train	sampled
mol_4382	train	assigned
mol_4383	train	assigned
mol_4384	test	assigned
mol_4385	val	sampled
mol_4386	train	assigned
mol_4387	train	assigned
mol_4388	train	assigned
mol_4389	train	assigned
mol_4390	train	assigned
mol_4391	train	assigned
mol_4392	train	assigned
mol_4393	val	assigned
mol_4394	val	sampled
mol_4395	train	sampled
mol_4396	train	assigned
mol_4397	train	assigned
mol_4398	train	assigned
mol_4399	train	assigned
mol_4400	train	assigned
mol_4401	train	assigned
mol_4402	train	assigned
mol_4403	test	assigned
mol_4404	train	assigned
mol_4405	val	assigned
mol_4406	train	assigned
mol_4407	train	sampled
mol_4408	train	assigned
mol_4409	train	sampled
mol_4410	train	sampled
mol_4411	test	assigned
mol_4412	val	sampled
mol_4413	val	assigned
mol_4414	train	sampled
mol_4415	train	assigned
mol_4416	train	sampled
mol_4417	train	assigned
mol_4418	train	assigned
mol_4419	train	assigned
mol_4420	train	assigned
mol_4421	train	assigned
mol_4422	train	assigned
mol_4423	val	sampled
mol_4424	train	assigned
mol_4425	val	assigned
mol_4426	train	assigned
mol_4427	val	assigned
mol_4428	val	sampled
mol_4429	train	assigned
mol_4430	train	assigned
mol_4431	train	assigned
mol_4432	train	assigned
mol_4433	train	assigned
mol_4434	test	assigned
mol_4435	train	assigned
mol_4436	train	sampled
mol_4437	train	assigned
mol_4438	train	assigned
mol_4439	val	sampled
mol_4440	train	assigned
mol_4441	val	assigned
mol_4442	val	sampled
mol_4443	train	assigned
mol_4444	train	assigned
mol_4445	val	assigned
mol_4446	train	sampled
mol_4447	train	sampled
mol_4448	train	assigned
mol_4449	train	sampled
mol_4450	val	assigned
mol_4451	train	assigned
mol_4452	train	assigned
mol_4453	val	assigned
mol_4454	val	sampled
mol_4455	test	assigned
mol_4456	test	assigned
mol_4457	val	assigned
mol_4458	train	assigned
mol_4459	train	assigned
mol_4460	train	assigned
mol_4461	train	sampled
mol_4462	train	sampled
mol_4463	train	assigned
mol_4464	train	assigned
mol_4465	test	assigned
mol_4466	val	assigned
mol_4467	train	assigned
mol_4468	test	assigned
mol_4469	train	assigned
mol_4470	train	assigned
mol_4471	train	sampled
mol_4472	train	sampled
mol_4473	train	assigned
mol_4474	train	assigned
mol_4475	train	assigned
mol_4476	train	assigned
mol_4477	train	assigned
mol_4478	val	assigned
mol_4479	val	assigned
mol_4480	train	assigned
mol_4481	test	assigned
mol_4482	test	sampled
mol_4483	val	sampled
mol_4484	val	assigned
mol_4485	train	assigned
mol_4486	train	assigned
mol_4487	train	assigned
mol_4488	train	assigned
mol_4489	val	assigned
mol_4490	train	sampled
mol_4491	train	assigned
mol_4492	train	assigned
mol_4493	val	assigned
mol_4494	train	assigned
mol_4495	train	assigned
mol_4496	train	assigned
mol_4497	train	assigned
mol_4498	train	assigned
mol_4499	train	assigned
mol_4500	train	sampled
mol_4501	train	assigned
mol_4502	train	assigned
mol_4503	train	assigned
mol_4504	train	assigned
mol_4505	train	sampled
mol_4506	train	sampled
mol_4507	train	assigned
mol_4508	train	sampled
mol_4509	test	sampled
mol_4510	val	sampled
mol_4511	train	assigned
mol_4512	train	sampled
mol_4513	val	assigned
mol_4514	val	assigned
mol_4515	val	assigned
mol_4516	test	sampled
mol_4517	train	assigned
mol_4518	val	assigned
mol_4519	train	assigned
mol_4520	train	assigned
mol_4521	train	assigned
mol_4522	train	assigned
mol_4523	train	assigned
mol_4524	train	assigned
mol_4525	train	assigned
mol_4526	train	sampled
mol_4527	test	sampled
mol_4528	train	assigned
mol_4529	train	assigned
mol_4530	train	assigned
mol_4531	train	assigned
mol_4532	train	assigned
mol_4533	val	assigned
mol_4534	val	assigned
mol_4535	train	assigned
mol_4536	val	assigned
mol_4537	val	sampled
mol_4538	test	sampled
mol_4539	test	sampled
mol_4540	train	assigned
mol_4541	train	assigned
mol_4542	train	assigned
mol_4543	train	assigned
mol_4544	train	assigned
mol_4545	test	assigned
mol_4546	val	sampled
mol_4547	train	assigned
mol_4548	train	assigned
mol_4549	test	assigned
mol_4550	train	sampled
mol_4551	test	assigned
mol_4552	train	assigned
mol_4553	train	sampled
mol_4554	train	sampled
mol_4555	train	assigned
mol_4556	train	sampled
mol_4557	train	sampled
mol_4558	train	assigned
mol_4559	train	sampled
mol_4560	train	sampled
mol_4561	train	sampled
mol_4562	test	sampled
mol_4563	train	assigned
mol_4564	val	assigned
mol_4565	train	assigned
mol_4566	val	assigned
mol_4567	train	assigned
mol_4568	train	assigned
mol_4569	train	assigned
mol_4570	train	assigned
mol_4571	train	assigned
mol_4572	test	assigned
mol_4573	val	assigned
mol_4574	train	sampled
mol_4575	val	assigned
mol_4576	train	assigned
mol_4577	val	assigned
mol_4578	train	assigned
mol_4579	train	assigned
mol_4580	val	assigned
mol_4581	train	assigned
mol_4582	val	sampled
mol_4583	train	assigned
mol_4584	val	sampled
mol_4585	train	assigned
mol_4586	train	assigned
mol_4587	train	assigned
mol_4588	train	assigned
mol_4589	train	assigned
mol_4590	train	sampled
mol_4591	val	assigned
mol_4592	val	assigned
mol_4593	val	sampled
mol_4594	train	assigned
mol_4595	train	assigned
mol_4596	train	sampled
mol_4597	test	sampled
mol_4598	train	assigned
mol_4599	train	assigned
mol_4600	test	sampled
mol_4601	train	assigned
mol_4602	train	sampled
mol_4603	val	assigned
mol_4604	train	sampled
mol_4605	train	assigned
mol_4606	train	assigned
mol_4607	val	assigned
mol_4608	train	sampled
mol_4609	train	assigned
mol_4610	train	assigned
mol_4611	train	assigned
mol_4612	train	assigned
mol_4613	train	assigned
mol_4614	train	sampled
mol_4615	train	sampled
mol_4616	train	assigned
mol_4617	train	sampled
mol_4618	train	sampled
mol_4619	train	sampled
mol_4620	train	sampled
mol_4621	train	assigned
mol_4622	train	assigned
mol_4623	val	sampled
mol_4624	train	assigned
mol_4625	train	assigned
mol_4626	train	assigned
mol_4627	train	assigned
mol_4628	train	assigned
mol_4629	val	assigned
mol_4630	train	sampled
mol_4631	train	sampled
mol_4632	train	assigned
mol_4633	val	assigned
mol_4634	train	assigned
mol_4635	val	assigned
mol_4636	train	assigned
mol_4637	train	assigned
mol_4638	train	sampled
mol_4639	train	assigned
mol_4640	val	sampled
mol_4641	train	sampled
mol_4642	train	assigned
mol_4643	val	assigned
mol_4644	train	assigned
mol_4645	train	assigned
mol_4646	val	assigned
mol_4647	train	sampled
mol_4648	val	assigned
mol_4649	val	assigned
mol_4650	train	assigned
mol_4651	train	assigned
mol_4652	train	assigned
mol_4653	train	assigned
mol_4654	val	assigned
mol_4655	train	assigned
mol_4656	test	sampled
mol_4657	test	assigned
mol_4658	train	assigned
mol_4659	train	assigned
mol_4660	val	sampled
mol_4661	test	sampled
mol_4662	test	assigned
mol_4663	val	assigned
mol_4664	train	assigned
mol_4665	val	assigned
mol_4666	train	assigned
mol_4667	train	assigned
mol_4668	val	assigned
mol_4669	val	sampled
mol_4670	val	assigned
mol_4671	val	assigned
mol_4672	train	assigned
mol_4673	train	assigned
mol_4674	train	assigned
mol_4675	test	assigned
mol_4676	val	assigned
mol_4677	val	assigned
mol_4678	train	assigned
mol_4679	val	assigned
mol_4680	val	sampled
mol_4681	train	assigned
mol_4682	train	assigned
mol_4683	val	assigned
mol_4684	train	sampled
mol_4685	train	sampled
mol_4686	train	assigned
mol_4687	train	sampled
mol_4688	train	assigned
mol_4689	train	sampled
mol_4690	val	sampled
mol_4691	train	assigned
mol_4692	train	sampled
mol_4693	test	assigned
mol_4694	val	assigned
mol_4695	val	assigned
mol_4696	train	assigned
mol_4697	train	assigned
mol_4698	train	assigned
mol_4699	val	assigned
mol_4700	train	assigned
mol_4701	val	assigned
mol_4702	val	assigned
mol_4703	train	assigned
mol_4704	train	assigned
mol_4705	val	sampled
mol_4706	train	assigned
mol_4707	train	assigned
mol_4708	train	assigned
mol_4709	train	assigned
mol_4710	train	assigned
mol_4711	val	assigned
mol_4712	train	assigned
mol_4713	train	assigned
mol_4714	val	sampled
mol_4715	val	assigned
mol_4716	val	assigned
mol_4717	train	sampled
mol_4718	train	assigned
mol_4719	val	assigned
mol_4720	train	assigned
mol_4721	train	assigned
mol_4722	val	assigned
mol_4723	val	assigned
mol_4724	test	assigned
mol_4725	val	assigned
mol_4726	train	sampled
mol_4727	train	sampled
mol_4728	val	assigned
mol_4729	val	assigned
mol_4730	train	sampled
mol_4731	train	sampled
mol_4732	train	assigned
mol_4733	train	assigned
mol_4734	train	sampled
mol_4735	test	assigned
mol_4736	train	assigned
mol_4737	val	assigned
mol_4738	train	assigned
mol_4739	train	sampled
mol_4740	val	sampled
mol_4741	test	assigned
mol_4742	train	assigned
mol_4743	train	assigned
mol_4744	train	assigned
mol_4745	train	assigned
mol_4746	val	sampled
mol_4747	val	sampled
mol_4748	train	assigned
mol_4749	train	assigned
mol_4750	train	assigned
mol_4751	train	assigned
mol_4752	train	assigned
mol_4753	train	assigned
mol_4754	train	assigned
mol_4755	train	assigned
mol_4756	val	sampled
mol_4757	val	assigned
mol_4758	train	assigned
mol_4759	val	assigned
mol_4760	val	assigned
mol_4761	train	assigned
mol_4762	train	assigned
mol_4763	train	sampled
mol_4764	train	sampled
mol_4765	train	assigned
mol_4766	train	assigned
mol_4767	train	assigned
mol_4768	test	assigned
mol_4769	train	sampled
mol_4770	train	assigned
mol_4771	test	assigned
mol_4772	train	assigned
mol_4773	train	sampled
mol_4774	test	sampled
mol_4775	train	sampled
mol_4776	train	assigned
mol_4777	train	assigned
mol_4778	train	assigned
mol_4779	train	assigned
mol_4780	train	assigned
mol_4781	train	sampled
mol_4782	train	assigned
mol_4783	val	assigned
mol_4784	train	assigned
mol_4785	train	assigned
mol_4786	train	assigned
mol_4787	train	assigned
mol_4788	train	assigned
mol_4789	train	assigned
mol_4790	train	assigned
mol_4791	test	assigned
mol_4792	train	assigned
mol_4793	val	assigned
mol_4794	train	assigned
mol_4795	val	assigned
mol_4796	train	assigned
mol_4797	train	assigned
mol_4798	train	assigned
mol_4799	val	assigned
mol_4800	val	assigned
mol_4801	train	assigned
mol_4802	test	assigned
mol_4803	val	sampled
mol_4804	train	assigned
mol_4805	train	assigned
mol_4806	train	assigned
mol_4807	train	assigned
mol_4808	train	sampled
mol_4809	test	assigned
mol_4810	train	assigned
mol_4811	train	assigned
mol_4812	train	sampled
mol_4813	train	assigned
mol_4814	train	assigned
mol_4815	train	assigned
mol_4816	train	assigned
mol_4817	train	sampled
mol_4818	train	assigned
mol_4819	train	assigned
mol_4820	train	assigned
mol_4821	train	assigned
mol_4822	val	assigned
mol_4823	val	assigned
mol_4824	train	sampled
mol_4825	train	assigned
mol_4826	val	assigned
mol_4827	train	assigned
mol_4828	train	sampled
mol_4829	val	sampled
mol_4830	train	assigned
mol_4831	train	assigned
mol_4832	train	sampled
mol_4833	train	assigned
mol_4834	train	sampled
mol_4835	train	assigned
mol_4836	train	assigned
mol_4837	val	assigned
mol_4838	train	sampled
mol_4839	train	assigned
mol_4840	val	sampled
mol_4841	train	assigned
mol_4842	train	assigned
mol_4843	val	assigned
mol_4844	train	assigned
mol_4845	val	assigned
mol_4846	train	assigned
mol_4847	train	assigned
mol_4848	train	sampled
mol_4849	val	assigned
mol_4850	val	assigned
mol_4851	val	assigned
mol_4852	train	assigned
mol_4853	val	assigned
mol_4854	train	assigned
mol_4855	train	sampled
mol_4856	train	assigned
mol_4857	val	sampled
mol_4858	train	assigned
mol_4859	val	assigned
mol_4860	train	assigned
mol_4861	train	assigned
mol_4862	train	assigned
mol_4863	test	sampled
mol_4864	train	sampled
mol_4865	train	assigned
mol_4866	test	assigned
mol_4867	test	assigned
mol_4868	train	sampled
mol_4869	train	assigned
mol_4870	train	assigned
mol_4871	train	sampled
mol_4872	train	assigned
mol_4873	train	assigned
mol_4874	train	assigned
mol_4875	test	assigned
mol_4876	train	assigned
mol_4877	train	assigned
mol_4878	val	assigned
mol_4879	train	assigned
mol_4880	train	assigned
mol_4881	val	sampled
mol_4882	train	assigned
mol_4883	train	sampled
mol_4884	val	assigned
mol_4885	train	sampled
mol_4886	train	sampled
mol_4887	train	assigned
mol_4888	train	assigned
mol_4889	train	assigned
mol_4890	train	assigned
mol_4891	train	assigned
mol_4892	train	assigned
mol_4893	val	assigned
mol_4894	val	assigned
mol_4895	train	assigned
mol_4896	train	sampled
mol_4897	train	sampled
mol_4898	train	sampled
mol_4899	train	assigned
mol_4900	train	assigned
mol_4901	test	sampled
mol_4902	train	assigned
mol_4903	val	sampled
mol_4904	val	assigned
mol_4905	test	assigned
mol_4906	val	sampled
mol_4907	train	assigned
mol_4908	train	assigned
mol_4909	train	assigned
mol_4910	train	assigned
mol_4911	train	assigned
mol_4912	train	assigned
mol_4913	train	sampled
mol_4914	train	sampled
mol_4915	train	assigned
mol_4916	train	assigned
mol_4917	train	assigned
mol_4918	train	assigned
mol_4919	train	assigned
mol_4920	val	sampled
mol_4921	val	sampled
mol_4922	val	assigned
mol_4923	val	sampled
mol_4924	val	assigned
mol_4925	train	assigned
mol_4926	test	assigned
mol_4927	train	assigned
mol_4928	train	sampled
mol_4929	train	assigned
mol_4930	val	assigned
mol_4931	train	assigned
mol_4932	train	assigned
mol_4933	val	assigned
mol_4934	val	sampled
mol_4935	train	assigned
mol_4936	train	sampled
mol_4937	train	sampled
mol_4938	val	assigned
mol_4939	train	assigned
mol_4940	train	assigned
mol_4941	train	assigned
mol_4942	train	assigned
mol_4943	train	sampled
mol_4944	test	assigned
mol_4945	train	assigned
mol_4946	train	assigned
mol_4947	train	assigned
mol_4948	train	assigned
mol_4949	train	sampled
mol_4950	val	assigned
mol_4951	train	sampled
mol_4952	test	assigned
mol_4953	train	sampled
mol_4954	train	assigned
mol_4955	test	assigned
mol_4956	val	assigned
mol_4957	val	assigned
mol_4958	train	sampled
mol_4959	train	assigned
mol_4960	train	assigned
mol_4961	train	sampled
mol_4962	train	assigned
mol_4963	train	sampled
mol_4964	train	assigned
mol_4965	train	sampled
mol_4966	val	assigned
mol_4967	train	sampled
mol_4968	val	assigned
mol_4969	train	assigned
mol_4970	val	assigned
mol_4971	train	assigned
mol_4972	val	assigned
mol_4973	val	assigned
mol_4974	train	assigned
mol_4975	test	sampled
mol_4976	test	assigned
mol_4977	train	assigned
mol_4978	val	assigned
mol_4979	train	assigned
mol_4980	train	assigned
mol_4981	val	assigned
mol_4982	train	assigned
mol_4983	train	assigned
mol_4984	val	assigned
mol_4985	train	assigned
mol_4986	test	assigned
mol_4987	train	sampled
mol_4988	train	assigned
mol_4989	train	assigned
mol_4990	train	assigned
mol_4991	train	assigned
mol_4992	train	assigned
mol_4993	val	assigned
mol_4994	train	assigned
mol_4995	val	assigned
mol_4996	val	assigned
mol_4997	train	assigned
mol_4998	train	assigned
mol_4999	val	sampled
mol_5000	train	assigned
mol_5001	train	sampled
mol_5002	train	assigned
mol_5003	train	assigned
mol_5004	test	assigned
mol_5005	train	assigned
mol_5006	train	sampled
mol_5007	train	sampled
mol_5008	train	sampled
mol_5009	test	sampled
mol_5010	test	assigned
mol_5011	train	sampled
mol_5012	test	assigned
mol_5013	test	assigned
mol_5014	train	sampled
mol_5015	train	assigned
mol_5016	train	assigned
mol_5017	val	sampled
mol_5018	train	sampled
mol_5019	train	assigned
mol_5020	train	sampled
mol_5021	train	assigned
mol_5022	val	sampled
mol_5023	test	assigned
mol_5024	test	assigned
mol_5025	train	assigned
mol_5026	train	assigned
mol_5027	train	assigned
mol_5028	train	assigned
mol_5029	train	assigned
mol_5030	train	sampled
mol_5031	train	assigned
mol_5032	val	assigned
mol_5033	val	assigned
mol_5034	train	assigned
mol_5035	val	assigned
mol_5036	test	assigned
mol_5037	val	assigned
mol_5038	train	sampled
mol_5039	train	sampled
mol_5040	train	assigned
mol_5041	train	assigned
mol_5042	train	assigned
mol_5043	train	assigned
mol_5044	train	sampled
mol_5045	train	sampled
mol_5046	train	sampled
mol_5047	test	assigned
mol_5048	val	sampled
mol_5049	train	assigned
mol_5050	train	sampled
mol_5051	train	assigned
mol_5052	test	assigned
mol_5053	train	assigned
mol_5054	train	assigned
mol_5055	val	assigned
mol_5056	val	assigned
mol_5057	train	sampled
mol_5058	train	assigned
mol_5059	train	assigned
mol_5060	train	assigned
mol_5061	val	assigned
mol_5062	val	sampled
mol_5063	val	assigned
mol_5064	train	sampled
mol_5065	train	sampled
mol_5066	val	assigned
mol_5067	train	assigned
mol_5068	train	assigned
mol_5069	val	assigned
mol_5070	train	sampled
mol_5071	train	assigned
mol_5072	train	assigned
mol_5073	train	assigned
mol_5074	train	assigned
mol_5075	train	assigned
mol_5076	train	sampled
mol_5077	train	assigned
mol_5078	val	assigned
mol_5079	train	assigned
mol_5080	train	assigned
mol_5081	train	assigned
mol_5082	train	sampled
mol_5083	val	assigned
mol_5084	train	assigned
mol_5085	train	assigned
mol_5086	train	sampled
mol_5087	val	sampled
mol_5088	train	assigned
mol_5089	test	assigned
mol_5090	train	assigned
mol_5091	train	sampled
mol_5092	train	assigned
mol_5093	train	sampled
mol_5094	train	assigned
mol_5095	test	assigned
