ID	Split	Source
mol_22759	train	sampled
mol_22760	train	assigned
mol_22761	val	sampled
mol_22762	train	sampled
mol_22763	val	assigned
mol_22764	val	sampled
mol_22765	val	assigned
mol_22766	test	assigned
mol_22767	val	assigned
mol_22768	test	assigned
mol_22769	val	assigned
mol_22770	test	assigned
mol_22771	train	assigned
mol_22772	train	assigned
mol_22773	test	sampled
mol_22774	train	assigned
mol_22775	test	assigned
mol_22776	val	sampled
mol_22777	val	sampled
mol_22778	val	assigned
mol_22779	val	assigned
mol_22780	val	sampled
mol_22781	val	assigned
mol_22782	val	sampled
mol_22783	val	assigned
mol_22784	val	assigned
mol_22785	val	assigned
mol_22786	val	sampled
mol_22787	val	assigned
mol_22788	train	assigned
mol_22789	train	sampled
mol_22790	train	assigned
mol_22791	train	sampled
mol_22792	train	assigned
mol_22793	train	assigned
mol_22794	train	assigned
mol_22795	train	assigned
mol_22796	train	assigned
mol_22797	train	assigned
mol_22798	train	sampled
mol_22799	train	assigned
mol_22800	train	assigned
mol_22801	train	assigned
mol_22802	train	assigned
mol_22803	train	assigned
mol_22804	train	assigned
mol_22805	train	assigned
mol_22806	train	sampled
mol_22807	train	sampled
mol_22808	train	sampled
mol_22809	train	sampled
mol_22810	train	assigned
mol_22811	train	assigned
mol_22812	train	assigned
mol_22813	train	assigned
mol_22814	train	assigned
mol_22815	train	sampled
mol_22816	train	sampled
mol_22817	train	assigned
mol_22818	train	sampled
mol_22819	train	assigned
mol_22820	train	assigned
mol_22821	val	assigned
mol_22822	val	sampled
mol_22823	val	sampled
mol_22824	train	assigned
mol_22825	train	assigned
mol_22826	test	assigned
mol_22827	val	sampled
mol_22828	train	assigned
mol_22829	train	assigned
mol_22830	test	assigned
mol_22831	test	assigned
mol_22832	test	sampled
mol_22833	train	sampled
mol_22834	val	assigned
mol_22835	train	assigned
mol_22836	train	sampled
mol_22837	train	assigned
mol_22838	train	assigned
mol_22839	train	assigned
mol_22840	train	sampled
mol_22841	train	assigned
mol_22842	train	assigned
mol_22843	train	assigned
mol_22844	train	assigned
mol_22845	train	assigned
mol_22846	val	sampled
mol_22847	train	assigned
mol_22848	train	assigned
mol_22849	train	assigned
mol_22850	train	sampled
mol_22851	test	assigned
mol_22852	test	assigned
mol_22853	test	sampled
mol_22854	val	assigned
mol_22855	train	assigned
mol_22856	val	sampled
mol_22857	val	assigned
mol_22858	val	assigned
mol_22859	val	assigned
mol_22860	val	assigned
mol_22861	val	assigned
mol_22862	val	sampled
mol_22863	train	assigned
mol_22864	val	sampled
mol_22865	val	assigned
mol_22866	val	assigned
mol_22867	val	assigned
mol_22868	val	sampled
mol_22869	train	assigned
mol_22870	val	assigned
mol_22871	train	assigned
mol_22872	train	sampled
mol_22873	train	assigned
mol_22874	train	sampled
mol_22875	train	assigned
mol_22876	train	assigned
mol_22877	val	sampled
mol_22878	val	assigned
mol_22879	train	assigned
mol_22880	train	assigned
mol_22881	train	sampled
mol_22882	val	assigned
mol_22883	train	sampled
mol_22884	test	assigned
mol_22885	train	assigned
mol_22886	train	assigned
mol_22887	train	sampled
mol_22888	train	sampled
mol_22889	train	assigned
mol_22890	test	assigned
mol_22891	test	assigned
mol_22892	test	assigned
mol_22893	test	assigned
mol_22894	test	sampled
mol_22895	train	assigned
mol_22896	test	assigned
mol_22897	train	assigned
mol_22898	train	sampled
mol_22899	test	sampled
mol_22900	train	sampled
mol_22901	test	assigned
mol_22902	train	sampled
mol_22903	train	sampled
mol_22904	train	sampled
mol_22905	train	assigned
mol_22906	train	assigned
mol_22907	val	assigned
mol_22908	val	assigned
mol_22909	val	sampled
mol_22910	test	assigned
mol_22911	train	assigned
mol_22912	train	assigned
mol_22913	train	sampled
mol_22914	train	assigned
mol_22915	train	assigned
mol_22916	train	assigned
mol_22917	train	assigned
mol_22918	train	assigned
mol_22919	train	sampled
mol_22920	test	assigned
mol_22921	test	sampled
mol_22922	test	sampled
mol_22923	test	assigned
mol_22924	train	assigned
mol_22925	train	assigned
mol_22926	train	assigned
mol_22927	train	assigned
mol_22928	train	assigned
mol_22929	train	sampled
mol_22930	train	assigned
mol_22931	train	assigned
mol_22932	train	sampled
mol_22933	train	assigned
mol_22934	train	sampled
mol_22935	train	assigned
mol_22936	train	assigned
mol_22937	train	assigned
mol_22938	train	assigned
mol_22939	train	assigned
mol_22940	val	assigned
mol_22941	val	assigned
mol_22942	train	assigned
mol_22943	test	assigned
mol_22944	val	sampled
mol_22945	val	sampled
mol_22946	train	sampled
mol_22947	train	assigned
mol_22948	train	assigned
mol_22949	train	sampled
mol_22950	train	assigned
mol_22951	train	sampled
mol_22952	val	assigned
mol_22953	val	assigned
mol_22954	train	sampled
mol_22955	val	assigned
mol_22956	train	assigned
mol_22957	val	sampled
mol_22958	test	assigned
mol_22959	train	assigned
mol_22960	train	sampled
mol_22961	val	sampled
mol_22962	train	assigned
mol_22963	val	assigned
mol_22964	val	assigned
mol_22965	train	assigned
mol_22966	train	assigned
mol_22967	train	assigned
mol_22968	train	sampled
mol_22969	train	assigned
mol_22970	train	sampled
mol_22971	train	sampled
mol_22972	train	assigned
mol_22973	train	assigned
mol_22974	test	assigned
mol_22975	train	sampled
mol_22976	train	assigned
mol_22977	val	assigned
mol_22978	val	assigned
mol_22979	train	assigned
mol_22980	val	assigned
mol_22981	test	assigned
mol_22982	test	sampled
mol_22983	test	sampled
mol_22984	test	sampled
mol_22985	test	assigned
mol_22986	test	assigned
mol_22987	test	sampled
mol_22988	test	assigned
mol_22989	train	assigned
mol_22990	train	assigned
mol_22991	train	assigned
mol_22992	val	sampled
mol_22993	val	assigned
mol_22994	val	assigned
mol_22995	val	assigned
mol_22996	train	assigned
mol_22997	val	assigned
mol_22998	train	assigned
mol_22999	train	assigned
mol_23000	train	sampled
mol_23001	val	assigned
mol_23002	val	assigned
mol_23003	val	sampled
mol_23004	val	assigned
mol_23005	train	assigned
mol_23006	val	assigned
mol_23007	train	sampled
mol_23008	val	sampled
mol_23009	val	assigned
mol_23010	val	assigned
mol_23011	train	assigned
mol_23012	train	assigned
mol_23013	val	assigned
mol_23014	val	assigned
mol_23015	val	sampled
mol_23016	val	assigned
mol_23017	val	assigned
mol_23018	val	assigned
mol_23019	val	assigned
mol_23020	val	sampled
mol_23021	train	assigned
mol_23022	train	sampled
mol_23023	train	assigned
mol_23024	train	assigned
mol_23025	test	assigned
mol_23026	test	assigned
mol_23027	test	assigned
mol_23028	train	assigned
mol_23029	train	assigned
mol_23030	train	assigned
mol_23031	test	assigned
mol_23032	train	assigned
mol_23033	test	sampled
mol_23034	train	sampled
mol_23035	train	assigned
mol_23036	train	assigned
mol_23037	test	sampled
mol_23038	train	assigned
mol_23039	train	assigned
mol_23040	train	assigned
mol_23041	train	sampled
mol_23042	train	assigned
mol_23043	val	assigned
mol_23044	train	assigned
mol_23045	train	assigned
mol_23046	train	sampled
mol_23047	train	assigned
mol_23048	val	assigned
mol_23049	val	assigned
mol_23050	train	assigned
mol_23051	train	assigned
mol_23052	train	assigned
mol_23053	train	assigned
mol_23054	train	assigned
mol_23055	train	assigned
mol_23056	train	assigned
mol_23057	train	assigned
mol_23058	train	sampled
mol_23059	train	assigned
mol_23060	train	assigned
mol_23061	train	assigned
mol_23062	train	sampled
mol_23063	train	assigned
mol_23064	train	assigned
mol_23065	train	assigned
mol_23066	train	assigned
mol_23067	train	assigned
mol_23068	train	sampled
mol_23069	train	assigned
mol_23070	train	assigned
mol_23071	train	assigned
mol_23072	train	assigned
mol_23073	train	assigned
mol_23074	train	assigned
mol_23075	train	assigned
mol_23076	train	assigned
mol_23077	train	assigned
mol_23078	train	assigned
mol_23079	train	sampled
mol_23080	train	sampled
mol_23081	train	assigned
mol_23082	train	sampled
mol_23083	train	sampled
mol_23084	train	assigned
mol_23085	train	sampled
mol_23086	train	assigned
mol_23087	train	assigned
mol_23088	train	assigned
mol_23089	train	sampled
mol_23090	train	sampled
mol_23091	train	assigned
mol_23092	train	assigned
mol_23093	train	assigned
mol_23094	train	assigned
mol_23095	train	assigned
mol_23096	train	sampled
mol_23097	train	assigned
mol_23098	train	assigned
mol_23099	train	assigned
mol_23100	val	assigned
mol_23101	train	sampled
mol_23102	train	assigned
mol_23103	train	assigned
mol_23104	train	assigned
mol_23105	train	sampled
mol_23106	train	sampled
mol_23107	train	sampled
mol_23108	train	assigned
mol_23109	train	sampled
mol_23110	train	assigned
mol_23111	train	sampled
mol_23112	train	assigned
mol_23113	train	assigned
mol_23114	train	sampled
mol_23115	train	sampled
mol_23116	train	assigned
mol_23117	train	assigned
mol_23118	train	assigned
mol_23119	train	assigned
mol_23120	train	assigned
mol_23121	train	assigned
mol_23122	train	assigned
mol_23123	test	assigned
mol_23124	val	assigned
mol_23125	train	sampled
mol_23126	train	assigned
mol_23127	test	assigned
mol_23128	train	assigned
mol_23129	train	sampled
mol_23130	train	assigned
mol_23131	train	assigned
mol_23132	train	assigned
mol_23133	train	sampled
mol_23134	train	sampled
mol_23135	test	sampled
mol_23136	test	assigned
mol_23137	test	assigned
mol_23138	train	assigned
mol_23139	train	assigned
mol_23140	train	sampled
mol_23141	train	assigned
mol_23142	train	assigned
mol_23143	train	assigned
mol_23144	train	sampled
mol_23145	train	assigned
mol_23146	train	sampled
mol_23147	val	assigned
mol_23148	train	assigned
mol_23149	train	assigned
mol_23150	train	assigned
mol_23151	train	assigned
mol_23152	train	sampled
mol_23153	train	assigned
mol_23154	test	assigned
mol_23155	test	assigned
mol_23156	train	sampled
mol_23157	test	assigned
mol_23158	test	assigned
mol_23159	test	sampled
mol_23160	test	assigned
mol_23161	train	assigned
mol_23162	train	assigned
mol_23163	train	assigned
mol_23164	train	assigned
mol_23165	train	assigned
mol_23166	train	sampled
mol_23167	train	sampled
mol_23168	val	sampled
mol_23169	train	assigned
mol_23170	val	assigned
mol_23171	train	assigned
mol_23172	train	assigned
mol_23173	train	assigned
mol_23174	train	sampled
mol_23175	train	sampled
mol_23176	train	sampled
mol_23177	train	assigned
mol_23178	train	assigned
mol_23179	train	sampled
mol_23180	test	sampled
mol_23181	train	sampled
mol_23182	test	assigned
mol_23183	train	assigned
mol_23184	train	assigned
mol_23185	train	assigned
mol_23186	train	assigned
mol_23187	train	sampled
mol_23188	val	assigned
mol_23189	train	assigned
mol_23190	train	assigned
mol_23191	train	assigned
mol_23192	train	sampled
mol_23193	val	sampled
mol_23194	train	assigned
mol_23195	val	assigned
mol_23196	train	assigned
mol_23197	val	assigned
mol_23198	val	sampled
mol_23199	train	assigned
mol_23200	train	assigned
mol_23201	train	assigned
mol_23202	train	assigned
mol_23203	train	assigned
mol_23204	train	sampled
mol_23205	train	assigned
mol_23206	train	assigned
mol_23207	train	assigned
mol_23208	train	assigned
mol_23209	train	sampled
mol_23210	train	sampled
mol_23211	train	assigned
mol_23212	train	assigned
mol_23213	train	assigned
mol_23214	train	sampled
mol_23215	train	assigned
mol_23216	train	assigned
mol_23217	train	assigned
mol_23218	train	assigned
mol_23219	train	sampled
mol_23220	train	sampled
mol_23221	train	assigned
mol_23222	train	sampled
mol_23223	train	assigned
mol_23224	train	sampled
mol_23225	train	assigned
mol_23226	train	assigned
mol_23227	train	assigned
mol_23228	train	assigned
mol_23229	train	sampled
mol_23230	val	assigned
mol_23231	test	assigned
mol_23232	test	assigned
mol_23233	test	sampled
mol_23234	test	assigned
mol_23235	test	assigned
mol_23236	train	assigned
mol_23237	test	assigned
mol_23238	test	assigned
mol_23239	test	assigned
mol_23240	test	sampled
mol_23241	test	assigned
mol_23242	test	assigned
mol_23243	train	assigned
mol_23244	train	assigned
mol_23245	train	assigned
mol_23246	train	assigned
mol_23247	train	assigned
mol_23248	train	assigned
mol_23249	train	assigned
mol_23250	train	assigned
mol_23251	train	assigned
mol_23252	train	assigned
mol_23253	train	assigned
mol_23254	train	assigned
mol_23255	train	assigned
mol_23256	train	assigned
mol_23257	train	sampled
mol_23258	train	assigned
mol_23259	train	assigned
mol_23260	train	assigned
mol_23261	train	assigned
mol_23262	train	sampled
mol_23263	train	assigned
mol_23264	train	sampled
mol_23265	train	assigned
mol_23266	train	assigned
mol_23267	train	assigned
mol_23268	train	assigned
mol_23269	train	assigned
mol_23270	train	assigned
mol_23271	train	assigned
mol_23272	train	assigned
mol_23273	train	assigned
mol_23274	train	assigned
mol_23275	train	assigned
mol_23276	train	sampled
mol_23277	val	assigned
mol_23278	val	assigned
mol_23279	train	assigned
mol_23280	val	sampled
mol_23281	val	assigned
mol_23282	val	assigned
mol_23283	test	assigned
mol_23284	train	assigned
mol_23285	train	assigned
mol_23286	train	assigned
mol_23287	train	sampled
mol_23288	train	assigned
mol_23289	train	assigned
mol_23290	train	assigned
mol_23291	train	assigned
mol_23292	train	sampled
mol_23293	train	sampled
mol_23294	train	assigned
mol_23295	train	assigned
mol_23296	train	assigned
mol_23297	train	sampled
mol_23298	train	assigned
mol_23299	train	assigned
mol_23300	train	assigned
mol_23301	train	assigned
mol_23302	train	sampled
mol_23303	train	assigned
mol_23304	train	assigned
mol_23305	train	sampled
mol_23306	train	sampled
mol_23307	train	sampled
mol_23308	train	assigned
mol_23309	train	assigned
mol_23310	train	assigned
mol_23311	train	assigned
mol_23312	train	assigned
mol_23313	train	assigned
mol_23314	train	sampled
mol_23315	train	sampled
mol_23316	train	sampled
mol_23317	train	sampled
mol_23318	train	sampled
mol_23319	train	assigned
mol_23320	train	assigned
mol_23321	train	assigned
mol_23322	train	assigned
mol_23323	train	assigned
mol_23324	train	assigned
mol_23325	train	assigned
mol_23326	train	assigned
mol_23327	train	assigned
mol_23328	train	assigned
mol_23329	train	sampled
mol_23330	train	sampled
mol_23331	train	assigned
mol_23332	train	assigned
mol_23333	train	assigned
mol_23334	train	sampled
mol_23335	train	sampled
mol_23336	train	assigned
mol_23337	train	assigned
mol_23338	train	sampled
mol_23339	train	assigned
mol_23340	train	assigned
mol_23341	train	assigned
mol_23342	train	assigned
mol_23343	train	assigned
mol_23344	train	assigned
mol_23345	train	assigned
mol_23346	train	sampled
mol_23347	train	assigned
mol_23348	train	assigned
mol_23349	train	sampled
mol_23350	train	assigned
mol_23351	train	assigned
mol_23352	train	assigned
mol_23353	train	assigned
mol_23354	train	assigned
mol_23355	train	assigned
mol_23356	train	assigned
mol_23357	train	assigned
mol_23358	train	assigned
mol_23359	train	sampled
mol_23360	train	assigned
mol_23361	train	assigned
mol_23362	train	assigned
mol_23363	test	assigned
mol_23364	test	assigned
mol_23365	train	assigned
mol_23366	test	assigned
mol_23367	test	sampled
mol_23368	test	sampled
mol_23369	train	assigned
mol_23370	train	sampled
mol_23371	train	sampled
mol_23372	train	sampled
mol_23373	train	assigned
mol_23374	train	sampled
mol_23375	train	sampled
mol_23376	train	assigned
mol_23377	val	assigned
mol_23378	val	assigned
mol_23379	train	sampled
mol_23380	train	assigned
mol_23381	train	assigned
mol_23382	train	assigned
mol_23383	train	assigned
mol_23384	train	assigned
mol_23385	train	assigned
mol_23386	test	assigned
mol_23387	train	assigned
mol_23388	train	assigned
mol_23389	train	sampled
mol_23390	val	assigned
mol_23391	train	assigned
mol_23392	train	assigned
mol_23393	train	assigned
mol_23394	train	sampled
mol_23395	train	assigned
mol_23396	train	assigned
mol_23397	train	assigned
mol_23398	train	assigned
mol_23399	train	assigned
mol_23400	train	sampled
mol_23401	train	assigned
mol_23402	train	assigned
mol_23403	val	assigned
mol_23404	val	assigned
mol_23405	val	assigned
mol_23406	train	assigned
mol_23407	train	sampled
mol_23408	train	assigned
mol_23409	train	sampled
mol_23410	train	sampled
mol_23411	train	assigned
mol_23412	val	assigned
mol_23413	train	assigned
mol_23414	train	assigned
mol_23415	train	assigned
mol_23416	train	assigned
mol_23417	train	assigned
mol_23418	train	assigned
mol_23419	train	assigned
mol_23420	train	sampled
mol_23421	train	assigned
mol_23422	train	sampled
mol_23423	train	assigned
mol_23424	train	assigned
mol_23425	train	assigned
mol_23426	train	assigned
mol_23427	train	assigned
mol_23428	train	assigned
mol_23429	train	assigned
mol_23430	train	assigned
mol_23431	train	sampled
mol_23432	train	assigned
mol_23433	train	sampled
mol_23434	val	assigned
mol_23435	train	assigned
mol_23436	train	assigned
mol_23437	train	assigned
mol_23438	train	assigned
mol_23439	val	assigned
mol_23440	train	sampled
mol_23441	train	sampled
mol_23442	train	assigned
mol_23443	train	assigned
mol_23444	train	assigned
mol_23445	train	sampled
mol_23446	train	assigned
mol_23447	val	assigned
mol_23448	val	assigned
mol_23449	train	sampled
mol_23450	train	assigned
mol_23451	train	sampled
mol_23452	train	sampled
mol_23453	train	assigned
mol_23454	train	assigned
mol_23455	train	sampled
mol_23456	train	assigned
mol_23457	train	assigned
mol_23458	train	assigned
mol_23459	train	assigned
mol_23460	train	assigned
mol_23461	train	assigned
mol_23462	train	sampled
mol_23463	train	sampled
mol_23464	train	assigned
mol_23465	test	assigned
mol_23466	train	assigned
mol_23467	train	sampled
mol_23468	train	assigned
mol_23469	train	sampled
mol_23470	train	assigned
mol_23471	train	assigned
mol_23472	val	assigned
mol_23473	train	assigned
mol_23474	train	assigned
mol_23475	train	assigned
mol_23476	train	assigned
mol_23477	train	assigned
mol_23478	train	assigned
mol_23479	test	assigned
mol_23480	val	assigned
mol_23481	train	assigned
mol_23482	test	assigned
mol_23483	train	assigned
mol_23484	train	assigned
mol_23485	train	assigned
mol_23486	train	assigned
mol_23487	val	assigned
mol_23488	train	assigned
mol_23489	train	assigned
mol_23490	train	assigned
mol_23491	val	assigned
mol_23492	train	assigned
mol_23493	train	sampled
mol_23494	train	assigned
mol_23495	train	assigned
mol_23496	train	sampled
mol_23497	train	sampled
mol_23498	train	sampled
mol_23499	train	assigned
mol_23500	train	assigned
mol_23501	train	assigned
mol_23502	train	sampled
mol_23503	train	assigned
mol_23504	train	assigned
mol_23505	train	assigned
mol_23506	train	sampled
mol_23507	train	assigned
mol_23508	train	assigned
mol_23509	train	assigned
mol_23510	train	assigned
mol_23511	train	sampled
mol_23512	train	assigned
mol_23513	train	assigned
mol_23514	train	sampled
mol_23515	test	assigned
mol_23516	test	assigned
mol_23517	test	sampled
mol_23518	test	sampled
mol_23519	test	assigned
mol_23520	train	assigned
mol_23521	train	assigned
mol_23522	train	assigned
mol_23523	train	assigned
mol_23524	train	assigned
mol_23525	test	assigned
mol_23526	train	assigned
mol_23527	train	assigned
mol_23528	train	assigned
mol_23529	train	assigned
mol_23530	train	assigned
mol_23531	train	sampled
mol_23532	train	assigned
mol_23533	train	assigned
mol_23534	train	sampled
mol_23535	train	assigned
mol_23536	train	assigned
mol_23537	train	assigned
mol_23538	train	assigned
mol_23539	train	assigned
mol_23540	train	assigned
mol_23541	train	assigned
mol_23542	train	assigned
mol_23543	train	assigned
mol_23544	train	assigned
mol_23545	train	assigned
mol_23546	train	assigned
mol_23547	train	assigned
mol_23548	train	assigned
mol_23549	train	assigned
mol_23550	train	assigned
mol_23551	train	assigned
mol_23552	train	assigned
mol_23553	train	sampled
mol_23554	train	assigned
mol_23555	train	assigned
mol_23556	train	sampled
mol_23557	train	assigned
mol_23558	train	sampled
mol_23559	train	assigned
mol_23560	train	assigned
mol_23561	train	assigned
mol_23562	train	assigned
mol_23563	train	assigned
mol_23564	train	assigned
mol_23565	val	assigned
mol_23566	val	assigned
mol_23567	train	assigned
mol_23568	val	assigned
mol_23569	val	assigned
mol_23570	train	assigned
mol_23571	train	assigned
mol_23572	train	assigned
mol_23573	train	assigned
mol_23574	val	assigned
mol_23575	train	assigned
mol_23576	val	assigned
mol_23577	train	sampled
mol_23578	train	assigned
mol_23579	val	assigned
mol_23580	val	assigned
mol_23581	val	assigned
mol_23582	val	assigned
mol_23583	train	assigned
mol_23584	train	sampled
mol_23585	train	assigned
mol_23586	train	assigned
mol_23587	train	assigned
mol_23588	train	assigned
mol_23589	train	sampled
mol_23590	train	assigned
mol_23591	val	assigned
mol_23592	train	assigned
mol_23593	train	assigned
mol_23594	train	assigned
mol_23595	val	assigned
mol_23596	train	assigned
mol_23597	train	assigned
mol_23598	train	assigned
mol_23599	train	assigned
mol_23600	train	assigned
mol_23601	train	assigned
mol_23602	train	assigned
mol_23603	train	sampled
mol_23604	train	sampled
mol_23605	train	assigned
mol_23606	train	assigned
mol_23607	val	assigned
mol_23608	test	assigned
mol_23609	train	assigned
mol_23610	train	assigned
mol_23611	train	assigned
mol_23612	train	assigned
mol_23613	train	assigned
mol_23614	train	assigned
mol_23615	train	assigned
mol_23616	test	assigned
mol_23617	test	assigned
mol_23618	train	sampled
mol_23619	train	assigned
mol_23620	train	assigned
mol_23621	train	assigned
mol_23622	train	assigned
mol_23623	train	assigned
mol_23624	train	assigned
mol_23625	train	assigned
mol_23626	train	sampled
mol_23627	train	sampled
mol_23628	train	assigned
mol_23629	train	assigned
mol_23630	train	assigned
mol_23631	val	sampled
mol_23632	val	assigned
mol_23633	val	assigned
mol_23634	train	assigned
mol_23635	test	assigned
mol_23636	test	assigned
mol_23637	test	sampled
mol_23638	test	assigned
mol_23639	test	assigned
mol_23640	train	assigned
mol_23641	train	sampled
mol_23642	train	sampled
mol_23643	train	sampled
mol_23644	train	assigned
mol_23645	train	assigned
mol_23646	train	assigned
mol_23647	train	sampled
mol_23648	train	assigned
mol_23649	train	assigned
mol_23650	train	assigned
mol_23651	train	sampled
mol_23652	train	assigned
mol_23653	train	sampled
mol_23654	train	assigned
mol_23655	train	assigned
mol_23656	train	assigned
mol_23657	train	assigned
mol_23658	train	sampled
mol_23659	train	assigned
mol_23660	train	assigned
mol_23661	train	sampled
mol_23662	train	assigned
mol_23663	train	sampled
mol_23664	train	assigned
mol_23665	train	assigned
mol_23666	train	assigned
mol_23667	val	sampled
mol_23668	val	assigned
mol_23669	val	assigned
mol_23670	val	sampled
mol_23671	train	assigned
mol_23672	train	assigned
mol_23673	val	assigned
mol_23674	train	assigned
mol_23675	train	assigned
mol_23676	train	assigned
mol_23677	train	assigned
mol_23678	train	assigned
mol_23679	train	sampled
mol_23680	train	sampled
mol_23681	train	assigned
mol_23682	train	assigned
mol_23683	train	assigned
mol_23684	train	assigned
mol_23685	train	assigned
mol_23686	train	assigned
mol_23687	train	assigned
mol_23688	val	assigned
mol_23689	train	sampled
mol_23690	val	assigned
mol_23691	train	sampled
mol_23692	val	assigned
mol_23693	val	sampled
mol_23694	train	sampled
mol_23695	train	sampled
mol_23696	train	assigned
mol_23697	train	assigned
mol_23698	train	assigned
mol_23699	train	assigned
mol_23700	train	assigned
mol_23701	train	sampled
mol_23702	train	assigned
mol_23703	val	assigned
mol_23704	train	assigned
mol_23705	train	assigned
mol_23706	train	assigned
mol_23707	train	assigned
mol_23708	train	assigned
mol_23709	train	assigned
mol_23710	train	assigned
mol_23711	train	assigned
mol_23712	train	sampled
mol_23713	train	assigned
mol_23714	train	assigned
mol_23715	train	assigned
mol_23716	train	assigned
mol_23717	train	assigned
mol_23718	train	assigned
mol_23719	train	assigned
mol_23720	train	assigned
mol_23721	train	sampled
mol_23722	train	sampled
mol_23723	test	assigned
mol_23724	test	sampled
mol_23725	train	sampled
mol_23726	test	assigned
mol_23727	train	assigned
mol_23728	train	sampled
mol_23729	train	assigned
mol_23730	train	sampled
mol_23731	train	assigned
mol_23732	train	assigned
mol_23733	train	assigned
mol_23734	train	sampled
mol_23735	train	assigned
mol_23736	train	assigned
mol_23737	train	assigned
mol_23738	train	sampled
mol_23739	train	sampled
mol_23740	train	assigned
mol_23741	train	assigned
mol_23742	train	sampled
mol_23743	train	sampled
mol_23744	train	sampled
mol_23745	train	assigned
mol_23746	train	assigned
mol_23747	train	assigned
mol_23748	val	assigned
mol_23749	val	assigned
mol_23750	train	sampled
mol_23751	train	sampled
mol_23752	train	assigned
mol_23753	val	assigned
mol_23754	val	assigned
mol_23755	train	assigned
mol_23756	val	assigned
mol_23757	train	assigned
mol_23758	val	sampled
mol_23759	train	assigned
mol_23760	train	assigned
mol_23761	test	assigned
mol_23762	test	assigned
mol_23763	test	assigned
mol_23764	val	assigned
mol_23765	val	assigned
mol_23766	train	sampled
mol_23767	train	assigned
mol_23768	val	sampled
mol_23769	val	assigned
mol_23770	val	sampled
mol_23771	val	assigned
mol_23772	train	assigned
mol_23773	test	assigned
mol_23774	test	sampled
mol_23775	test	sampled
mol_23776	train	assigned
mol_23777	train	assigned
mol_23778	train	assigned
mol_23779	train	sampled
mol_23780	train	assigned
mol_23781	test	assigned
mol_23782	test	assigned
mol_23783	train	assigned
mol_23784	test	assigned
mol_23785	test	assigned
mol_23786	test	assigned
mol_23787	test	sampled
mol_23788	train	assigned
mol_23789	train	sampled
mol_23790	train	assigned
mol_23791	train	assigned
mol_23792	train	assigned
mol_23793	test	assigned
mol_23794	test	sampled
mol_23795	test	assigned
mol_23796	train	assigned
mol_23797	train	sampled
mol_23798	train	assigned
mol_23799	train	assigned
mol_23800	train	assigned
mol_23801	train	sampled
mol_23802	train	sampled
mol_23803	val	assigned
mol_23804	test	assigned
mol_23805	test	assigned
mol_23806	test	assigned
mol_23807	test	sampled
mol_23808	val	sampled
mol_23809	val	assigned
mol_23810	test	assigned
mol_23811	test	sampled
mol_23812	test	sampled
mol_23813	val	assigned
mol_23814	test	assigned
mol_23815	test	sampled
mol_23816	test	assigned
mol_23817	test	assigned
mol_23818	test	assigned
mol_23819	test	assigned
mol_23820	test	assigned
mol_23821	test	assigned
mol_23822	test	sampled
mol_23823	val	assigned
mol_23824	test	assigned
mol_23825	test	assigned
mol_23826	test	sampled
mol_23827	test	assigned
mol_23828	test	assigned
mol_23829	test	assigned
mol_23830	test	assigned
mol_23831	test	assigned
mol_23832	test	assigned
mol_23833	train	assigned
mol_23834	train	assigned
mol_23835	train	assigned
mol_23836	train	sampled
mol_23837	train	assigned
mol_23838	train	assigned
mol_23839	val	sampled
mol_23840	val	assigned
mol_23841	train	assigned
mol_23842	train	assigned
mol_23843	train	assigned
mol_23844	train	assigned
mol_23845	test	assigned
mol_23846	train	assigned
mol_23847	train	assigned
mol_23848	train	sampled
mol_23849	train	assigned
mol_23850	train	assigned
mol_23851	train	assigned
mol_23852	train	assigned
mol_23853	train	assigned
mol_23854	train	assigned
mol_23855	train	sampled
mol_23856	train	assigned
mol_23857	train	assigned
mol_23858	train	assigned
mol_23859	train	assigned
mol_23860	train	assigned
mol_23861	train	sampled
mol_23862	train	assigned
mol_23863	train	assigned
mol_23864	train	assigned
mol_23865	train	assigned
mol_23866	train	assigned
mol_23867	train	sampled
mol_23868	train	assigned
mol_23869	test	assigned
mol_23870	val	sampled
mol_23871	train	assigned
mol_23872	train	assigned
mol_23873	train	assigned
mol_23874	val	assigned
mol_23875	train	sampled
mol_23876	train	sampled
mol_23877	train	assigned
mol_23878	train	assigned
mol_23879	train	assigned
mol_23880	train	assigned
mol_23881	train	sampled
mol_23882	train	assigned
mol_23883	train	assigned
mol_23884	train	sampled
mol_23885	train	assigned
mol_23886	train	assigned
mol_23887	train	sampled
mol_23888	train	assigned
mol_23889	train	assigned
mol_23890	train	sampled
mol_23891	train	assigned
mol_23892	train	assigned
mol_23893	train	sampled
mol_23894	train	assigned
mol_23895	train	assigned
mol_23896	train	assigned
mol_23897	train	assigned
mol_23898	train	assigned
mol_23899	train	assigned
mol_23900	train	sampled
mol_23901	train	assigned
mol_23902	train	assigned
mol_23903	train	assigned
mol_23904	train	assigned
mol_23905	train	assigned
mol_23906	train	assigned
mol_23907	train	assigned
mol_23908	train	assigned
mol_23909	train	sampled
mol_23910	train	sampled
mol_23911	train	assigned
mol_23912	train	assigned
mol_23913	train	assigned
mol_23914	train	assigned
mol_23915	train	assigned
mol_23916	train	assigned
mol_23917	train	sampled
mol_23918	train	assigned
mol_23919	train	assigned
mol_23920	train	sampled
mol_23921	train	assigned
mol_23922	train	assigned
mol_23923	train	assigned
